date,cmg,tan,flsr,rgse
2016-04-28,423.39999400000005,22.474072,57.02,306.0
2016-04-29,420.97000099999997,22.139469000000002,55.84,306.0
2016-05-02,433.5,21.86993,54.849998,300.0
2016-05-03,437.950012,21.135662,52.849998,270.0
2016-05-04,433.299988,20.884712,51.779999,276.0
2016-05-05,435.0,20.531523,51.959998999999996,282.0
2016-05-06,433.80999800000006,20.568701,51.799999,282.0
2016-05-09,453.170013,20.113272,50.599998,276.0
2016-05-10,455.589996,19.890202,51.27,276.0
2016-05-11,454.0,20.094683,50.740002000000004,294.0
2016-05-12,457.01000999999997,19.67643,49.09,270.0
2016-05-13,458.35000599999995,19.499836,48.560001,192.0
2016-05-16,444.55999800000006,19.778669,49.07,210.0
2016-05-17,446.079987,19.620665,48.509997999999996,216.0
2016-05-18,448.60998499999994,19.704315,48.709998999999996,210.0
2016-05-19,450.64001500000006,19.453362,47.09,216.0
2016-05-20,449.920013,19.973854,48.02,192.0
2016-05-23,456.44000199999994,20.280573,49.040001000000004,198.0
2016-05-24,457.329987,20.503639,50.459998999999996,204.0
2016-05-25,458.040009,20.531523,50.560001,204.0
2016-05-26,452.02999900000003,20.419989,49.73,186.0
2016-05-27,445.410004,20.410694,49.900002,198.0
2016-05-31,441.959991,20.457167000000002,49.650002,180.0
2016-06-01,432.589996,20.540819,50.07,180.0
2016-06-02,443.48999000000003,20.429282999999998,49.84,153.0
2016-06-03,433.94000199999994,20.011034,49.25,141.0
2016-06-06,445.26998899999995,20.29916,50.150002,149.399994
2016-06-07,433.39001500000006,20.419989,50.549999,165.899994
2016-06-08,429.200012,20.568701,50.93,171.300003
2016-06-09,415.790009,20.131860999999997,50.450001,159.600006
2016-06-10,405.26001,19.193117,48.509997999999996,143.100006
2016-06-13,394.0,18.719097,47.790001000000004,139.5
2016-06-14,395.269989,18.654037,47.889998999999996,135.0
2016-06-15,390.309998,18.635447,48.200001,136.800003
2016-06-16,393.549988,18.616858999999998,48.389998999999996,136.199997
2016-06-17,397.269989,18.914284,48.52,139.199997
2016-06-20,396.940002,19.221003,49.32,138.0
2016-06-21,391.959991,19.128056,48.91,138.0
2016-06-22,392.98999,18.960756,48.619999,144.300003
2016-06-23,408.890015,19.379005,48.650002,153.600006
2016-06-24,400.730011,18.458851,46.02,142.5
2016-06-27,388.77999900000003,17.956948999999998,44.23,135.0
2016-06-28,391.670013,18.607565,46.369999,127.800003
2016-06-29,409.48999,19.183823,48.09,126.300003
2016-06-30,402.76001,19.481243,48.48,120.599998
2016-07-01,393.910004,19.518423000000002,48.490002000000004,123.0
2016-07-05,396.380005,19.165236,47.77,123.0
2016-07-06,401.049988,19.648546,49.130001,120.599998
2016-07-07,390.77999900000003,19.49054,44.34,117.900002
2016-07-08,399.709991,19.927382,45.599998,116.699997
2016-07-11,403.179993,20.215511,46.490002000000004,113.400002
2016-07-12,408.339996,20.2341,46.990002000000004,110.400002
2016-07-13,416.630005,19.927382,46.200001,105.300003
2016-07-14,417.980011,20.020326999999998,47.349998,109.199997
2016-07-15,404.859985,19.871614,47.73,154.5
2016-07-18,408.899994,20.206217000000002,47.950001,165.0
2016-07-19,415.309998,19.890202,47.740002000000004,246.30000299999998
2016-07-20,419.67999299999997,20.308456,48.43,197.699997
2016-07-21,418.070007,20.215511,48.330002,207.0
2016-07-22,442.48001100000005,20.094683,48.119999,187.199997
2016-07-25,441.51998899999995,20.271276,47.990002000000004,172.5
2016-07-26,430.85000599999995,20.568701,48.580002,177.600006
2016-07-27,426.05999800000006,20.410694,48.549999,176.699997
2016-07-28,430.549988,19.890202,47.130001,189.0
2016-07-29,423.98999000000003,19.908794,46.68,199.800003
2016-08-01,414.079987,20.122564,47.380001,187.199997
2016-08-02,402.640015,20.057505,47.759997999999996,179.100006
2016-08-03,402.559998,20.364222,49.240002000000004,188.399994
2016-08-04,397.200012,20.224804000000002,43.720001,267.0
2016-08-05,401.130005,20.419989,44.110001000000004,217.80000299999998
2016-08-08,401.399994,20.624468,43.810001,219.30000299999998
2016-08-09,395.100006,20.596584,41.66,224.69999700000002
2016-08-10,395.070007,19.76008,38.66,231.600006
2016-08-11,398.22000099999997,19.899498,39.009997999999996,233.399994
2016-08-12,397.329987,19.955265,38.790001000000004,219.600006
2016-08-15,397.480011,20.252686999999998,38.330002,245.399994
2016-08-16,400.859985,20.057505,37.740002000000004,220.80000299999998
2016-08-17,399.179993,19.86232,36.889998999999996,214.5
2016-08-18,394.910004,20.261982,37.52,214.80000299999998
2016-08-19,388.5,20.113272,37.799999,215.399994
2016-08-22,396.040009,19.787964000000002,37.68,213.0
2016-08-23,397.0,19.880909,37.450001,210.899994
2016-08-24,403.75,19.713606,37.32,219.0
2016-08-25,413.339996,19.611368,37.040001000000004,217.5
2016-08-26,418.75,19.629957,37.529999,217.5
2016-08-29,423.01998899999995,19.592779,37.59,215.399994
2016-08-30,415.149994,19.657841,38.25,216.30000299999998
2016-08-31,413.730011,19.434773999999997,37.82,216.600006
2016-09-01,414.679993,19.351122,38.439999,209.699997
2016-09-02,408.410004,19.639252,38.18,205.5
2016-09-06,414.070007,19.787964000000002,38.98,198.0
2016-09-07,438.450012,19.602076,38.490002000000004,178.5
2016-09-08,436.30999800000006,19.704315,38.470001,165.300003
2016-09-09,426.549988,19.230295,37.130001,152.699997
2016-09-12,428.89999400000005,19.258179000000002,37.43,160.199997
2016-09-13,421.35998499999994,18.644741,36.419998,152.699997
2016-09-14,414.899994,18.245079,35.029999,146.399994
2016-09-15,413.959991,18.403086,35.349998,128.399994
2016-09-16,409.320007,18.272963,34.82,78.0
2016-09-19,402.76001,18.114956,34.419998,67.800003
2016-09-20,400.420013,18.170723000000002,34.0,60.900002
2016-09-21,399.75,18.282257,34.029999,54.900002
2016-09-22,410.160004,18.66333,35.419998,55.5
2016-09-23,413.809998,18.635447,37.060001,60.0
2016-09-26,419.880005,18.533209,37.25,79.5
2016-09-27,418.950012,18.812044,39.09,167.699997
2016-09-28,418.309998,19.007227,39.080002,145.199997
2016-09-29,420.73001100000005,18.839926000000002,39.080002,124.5
2016-09-30,423.5,18.877104,39.490002000000004,114.300003
2016-10-03,430.869995,18.709803,38.57,69.599998
2016-10-04,427.26998899999995,18.496029,38.209998999999996,69.900002
2016-10-05,427.839996,19.23959,39.740002000000004,76.800003
2016-10-06,424.48999000000003,19.248882000000002,39.75,83.699997
2016-10-07,429.910004,18.774866,37.580002,76.800003
2016-10-10,437.880005,19.072289,38.580002,71.400002
2016-10-11,423.01998899999995,18.830631,38.279999,65.699997
2016-10-12,418.519989,18.728392000000003,38.240002000000004,71.400002
2016-10-13,409.809998,18.812044,38.68,70.199997
2016-10-14,404.140015,18.784159,39.470001,69.300003
2016-10-17,394.350006,18.737686,39.299999,67.800003
2016-10-18,393.959991,18.942165,39.57,62.099998
2016-10-19,405.25,19.267473000000003,41.919998,62.700001
2016-10-20,405.100006,19.258179000000002,42.080002,59.099998
2016-10-21,411.940002,19.128056,42.25,53.400002
2016-10-24,413.350006,18.70051,40.869999,63.599998
2016-10-25,405.670013,18.486734,40.68,56.700001
2016-10-26,368.019989,18.375204,41.110001000000004,58.200001
2016-10-27,368.589996,18.170723000000002,41.060001,53.700001
2016-10-28,370.079987,17.975538,40.650002,48.900002
2016-10-31,360.76001,17.752472,40.490002000000004,38.400002
2016-11-01,359.920013,17.659527,41.049999,40.200001
2016-11-02,369.630005,17.613054,40.580002,29.4
2016-11-03,374.709991,17.120447,34.509997999999996,30.0
2016-11-04,370.429993,17.018207999999998,32.48,27.299999
2016-11-07,382.48999,17.334219,33.759997999999996,27.0
2016-11-08,378.540009,17.529405999999998,33.490002000000004,26.1
2016-11-09,369.519989,16.55348,32.099998,23.1
2016-11-10,391.829987,16.423359,31.950001,23.700001
2016-11-11,397.079987,16.321119,32.060001,23.1
2016-11-14,414.179993,16.330414,33.080002,21.9
2016-11-15,400.0,16.460537,33.189999,20.4
2016-11-16,402.899994,16.404770000000003,32.82,21.0
2016-11-17,402.899994,16.246763,31.16,21.0
2016-11-18,411.799988,16.098053,29.209999,19.5
2016-11-21,412.380005,15.893574,29.379998999999998,18.6
2016-11-22,405.98999,16.144524,29.66,16.799999
2016-11-23,410.410004,16.423359,29.780001000000002,16.200001
2016-11-25,410.27999900000003,16.618544,30.6,18.0
2016-11-28,399.390015,16.599954999999998,31.110001,17.1
2016-11-29,395.109985,16.265354000000002,29.950001,15.9
2016-11-30,396.329987,16.293236,30.32,13.2
2016-12-01,402.380005,16.125937,30.139999,13.8
2016-12-02,400.02999900000003,16.060876999999998,30.15,13.5
2016-12-05,396.269989,16.395473000000003,32.349998,15.3
2016-12-06,366.369995,16.609251,32.049999,11.7
2016-12-07,368.059998,16.934555,33.59,11.1
2016-12-08,369.059998,17.194803,33.169998,6.9
2016-12-09,370.0,17.064678,33.540001000000004,7.8
2016-12-12,382.480011,16.730076,33.700001,7.2
2016-12-13,377.22000099999997,16.665016,33.619999,6.6
2016-12-14,375.700012,16.302532,32.540001000000004,6.3
2016-12-15,382.350006,16.349003,32.610001000000004,5.7
2016-12-16,392.070007,16.404770000000003,35.110001000000004,6.3
2016-12-19,389.5,16.757960999999998,34.98,6.6
2016-12-20,389.47000099999997,16.646429,34.470001,6.6
2016-12-21,393.5,16.423359,33.200001,10.5
2016-12-22,391.160004,16.423359,32.68,8.1
2016-12-23,389.769989,16.350096,32.619999,8.1
2016-12-27,388.75,16.476914999999998,33.990002000000004,7.8
2016-12-28,385.369995,16.262297,32.799999,8.1
2016-12-29,376.609985,16.291563,32.57,7.8
2016-12-30,377.320007,16.164742999999998,32.09,7.2
2017-01-03,374.769989,16.545204000000002,33.540001000000004,7.5
2017-01-04,381.859985,16.925667,34.169998,8.7
2017-01-05,391.890015,17.032974,33.880001,8.1
2017-01-06,398.440002,16.974443,33.32,7.5
2017-01-09,395.059998,17.032974,33.57,7.5
2017-01-10,414.480011,17.140285000000002,33.389998999999996,7.5
2017-01-11,413.929993,17.267107,35.0,7.5
2017-01-12,409.350006,17.081753,34.869999,7.5
2017-01-13,410.75,17.237841,35.75,7.5
2017-01-17,405.869995,17.364658,35.169998,7.2
2017-01-18,409.73999,17.296371,34.41,7.2
2017-01-19,408.869995,17.208572,34.419998,7.2
2017-01-20,405.200012,17.257351,34.75,6.9
2017-01-23,407.72000099999997,17.179308,33.66,6.9
2017-01-24,417.880005,17.091509,32.529999,6.0
2017-01-25,419.540009,17.354906,32.900002,5.7
2017-01-26,418.730011,17.247595,32.279999,3.72
2017-01-27,416.600006,17.120775,31.48,3.57
2017-01-30,417.950012,16.759825,31.02,4.58
2017-01-31,421.44000199999994,16.867134,31.190001000000002,3.87
2017-02-01,420.23001100000005,16.945176999999997,31.790001,2.93
2017-02-02,423.299988,16.8964,31.59,2.63
2017-02-03,404.079987,17.04273,32.150002,2.66
2017-02-06,395.589996,16.984198000000003,32.130001,2.45
2017-02-07,398.640015,16.867134,31.790001,2.85
2017-02-08,402.940002,16.935423,31.549999,2.18
2017-02-09,415.309998,16.993954000000002,32.23,2.27
2017-02-10,413.359985,17.354906,32.849998,2.08
2017-02-13,414.140015,17.637812,33.330002,2.12
2017-02-14,419.540009,17.735367,33.919998,2.06
2017-02-15,423.339996,18.125584,34.73,1.93
2017-02-16,424.76000999999997,17.989008,34.110001000000004,2.0
2017-02-17,427.60998499999994,18.076807000000002,34.84,2.1
2017-02-21,432.35998499999994,18.496288,36.619999,1.88
2017-02-22,427.60998499999994,18.262159,33.57,1.81
2017-02-23,422.380005,18.486534,37.189999,1.85
2017-02-24,420.89999400000005,18.496288,37.900002,1.78
2017-02-27,421.670013,18.632868,37.830002,1.78
2017-02-28,418.73999,18.301182,36.189999,1.68
2017-03-01,419.149994,18.193870999999998,35.02,1.67
2017-03-02,416.290009,17.998764,35.52,1.52
2017-03-03,416.089996,17.803654,34.610001000000004,1.44
2017-03-06,411.679993,17.764631,33.330002,1.46
2017-03-07,404.899994,17.598791000000002,32.630001,1.48
2017-03-08,406.5,17.540257999999998,32.66,1.48
2017-03-09,410.480011,17.491482,32.48,1.7
2017-03-10,407.75,17.432949,32.400002,1.41
2017-03-13,405.869995,17.579280999999998,32.84,1.38
2017-03-14,403.100006,17.374414,32.07,1.32
2017-03-15,400.959991,17.647568,33.0,1.27
2017-03-16,400.950012,17.891455,32.98,1.32
2017-03-17,402.579987,17.520746,31.83,1.42
2017-03-20,396.369995,17.423192999999998,30.34,1.33
2017-03-21,407.519989,17.081753,29.040001,1.35
2017-03-22,416.309998,16.984198000000003,28.870001000000002,1.32
2017-03-23,414.880005,16.8964,28.58,1.33
2017-03-24,414.019989,16.867134,28.309998999999998,1.36
2017-03-27,414.959991,16.867134,28.23,1.41
2017-03-28,426.23001100000005,16.935423,28.280001000000002,1.41
2017-03-29,434.339996,16.915910999999998,28.030001000000002,1.43
2017-03-30,443.920013,16.876888,27.469998999999998,1.38
2017-03-31,445.51998899999995,16.85738,27.1,1.38
2017-04-03,452.75,16.837868,26.33,1.38
2017-04-04,449.410004,16.935423,26.82,1.28
2017-04-05,452.44000199999994,16.789089,26.58,1.26
2017-04-06,450.290009,16.818357000000002,26.620001000000002,1.22
2017-04-07,447.339996,16.779336999999998,26.809998999999998,1.2
2017-04-10,454.27999900000003,17.081753,27.969998999999998,1.25
2017-04-11,453.0,17.071997,28.1,1.18
2017-04-12,458.35000599999995,17.062241,27.91,1.13
2017-04-13,463.619995,16.886644,27.42,1.15
2017-04-17,469.89001500000006,17.00371,27.34,1.19
2017-04-18,468.51000999999997,16.964686999999998,26.889999,1.14
2017-04-19,476.959991,16.779336999999998,26.540001,1.1
2017-04-20,478.39001500000006,16.701292000000002,26.74,1.1
2017-04-21,479.089996,16.623248999999998,26.799999,1.1
2017-04-24,468.790009,16.837868,27.08,1.25
2017-04-25,471.76000999999997,17.013466,27.540001,1.24
2017-04-26,482.98999000000003,17.111019,28.99,1.25
2017-04-27,482.0,17.111019,29.440001000000002,1.29
2017-04-28,474.47000099999997,17.071997,29.549999,1.25
2017-05-01,477.579987,17.032974,29.549999,1.25
2017-05-02,486.85998499999994,17.237841,30.32,1.25
2017-05-03,479.97000099999997,17.306128,33.91,1.21
2017-05-04,472.39999400000005,17.101263,34.240002000000004,1.14
2017-05-05,475.299988,17.432949,34.540001000000004,1.17
2017-05-08,471.14999400000005,17.403681,35.150002,1.26
2017-05-09,479.130005,17.579280999999998,35.779999,1.39
2017-05-10,486.420013,17.754877,36.57,1.35
2017-05-11,488.51998899999995,17.735367,36.619999,1.14
2017-05-12,489.329987,17.696344,36.380001,1.15
2017-05-15,495.30999800000006,17.891455,37.209998999999996,1.12
2017-05-16,496.14001500000006,17.754877,36.779999,1.14
2017-05-17,479.829987,17.384171,34.98,1.11
2017-05-18,484.73999000000003,17.325638,34.959998999999996,1.09
2017-05-19,484.98999000000003,17.647568,36.34,1.12
2017-05-22,482.790009,17.735367,36.43,1.06
2017-05-23,475.0,17.754877,36.470001,1.09
2017-05-24,478.799988,18.018272,38.900002,1.09
2017-05-25,481.39001500000006,18.106071,37.939999,1.07
2017-05-26,480.14999400000005,17.949986,36.84,1.07
2017-05-30,475.700012,18.115828,39.5,1.03
2017-05-31,477.35000599999995,18.057295,38.509997999999996,0.9
2017-06-01,483.60000599999995,18.096315,38.32,0.87
2017-06-02,478.07000700000003,18.096315,38.330002,0.91
2017-06-05,472.60000599999995,17.959742000000002,37.669998,0.89
2017-06-06,470.48001100000005,18.164606,37.439999,0.88
2017-06-07,462.23001100000005,18.037785,36.939999,0.89
2017-06-08,459.69000199999994,18.359714999999998,37.799999,0.87
2017-06-09,460.85000599999995,18.145094,36.650002,0.86
2017-06-12,461.549988,18.037785,36.400002,0.87
2017-06-13,464.22000099999997,18.232895000000003,36.459998999999996,0.85
2017-06-14,459.69000199999994,18.037785,36.189999,0.84
2017-06-15,455.670013,17.745123,35.73,0.84
2017-06-16,451.089996,17.891455,35.830002,0.82
2017-06-19,458.910004,18.15485,36.349998,0.82
2017-06-20,425.60000599999995,18.184114,35.450001,0.83
2017-06-21,417.600006,18.447512,37.23,0.81
2017-06-22,420.920013,18.915771,38.419998,1.0
2017-06-23,415.27999900000003,19.315744,39.740002000000004,1.04
2017-06-26,413.98999,19.403545,40.169998,0.95
2017-06-27,413.980011,19.276723999999998,40.049999,0.91
2017-06-28,416.869995,19.432812,40.490002000000004,0.98
2017-06-29,419.179993,19.325502,40.080002,0.98
2017-06-30,416.100006,19.403545,39.880001,0.98
2017-07-03,417.329987,19.471832,40.07,0.95
2017-07-05,413.25,19.081615,39.040001000000004,0.94
2017-07-06,412.76001,18.974307999999997,38.669998,1.03
2017-07-07,413.890015,19.276723999999998,39.400002,0.97
2017-07-10,407.549988,19.315744,39.540001000000004,0.95
2017-07-11,396.079987,19.442567999999998,39.810001,0.92
2017-07-12,396.950012,19.823029000000002,41.790001000000004,0.93
2017-07-13,400.040009,19.686451,41.529999,0.89
2017-07-14,395.829987,20.135202,42.939999,0.87
2017-07-17,392.0,20.125446,42.720001,0.94
2017-07-18,374.980011,20.45713,44.02,0.92
2017-07-19,372.829987,20.954657,45.669998,0.91
2017-07-20,356.049988,20.925392000000002,46.27,0.93
2017-07-21,345.339996,20.798571,45.150002,0.91
2017-07-24,339.980011,20.915636,44.98,0.87
2017-07-25,348.619995,20.798571,45.459998999999996,0.88
2017-07-26,340.600006,20.779058,45.439999,0.87
2017-07-27,349.839996,20.691259,44.810001,0.93
2017-07-28,350.5,21.071722,48.869999,0.9
2017-07-31,343.769989,21.110743,49.310001,0.91
2017-08-01,347.23999,21.2083,49.650002,0.92
2017-08-02,351.059998,20.876614,48.630001,0.91
2017-08-03,345.359985,21.071722,47.299999,0.91
2017-08-04,344.559998,21.296097,47.98,0.9
2017-08-07,339.450012,21.735092,48.57,0.89
2017-08-08,333.640015,21.442429,47.84,0.85
2017-08-09,334.609985,21.305853,47.43,0.84
2017-08-10,322.649994,20.720526,46.75,0.75
2017-08-11,326.410004,20.944902,47.540001000000004,0.71
2017-08-14,322.399994,21.188786999999998,48.869999,0.69
2017-08-15,322.77999900000003,21.393652,49.09,0.64
2017-08-16,320.130005,21.2083,49.07,0.69
2017-08-17,317.920013,20.720526,47.77,0.71
2017-08-18,311.23999,21.100986,48.060001,0.71
2017-08-21,308.589996,20.613216,45.959998999999996,0.7
2017-08-22,305.51001,20.740038000000002,46.59,0.68
2017-08-23,297.089996,20.788815,46.48,0.71
2017-08-24,301.920013,20.974169,47.200001,0.71
2017-08-25,308.790009,20.954657,47.419998,0.86
2017-08-28,312.019989,20.915636,48.02,0.87
2017-08-29,310.369995,20.954657,48.400002,0.84
2017-08-30,315.130005,20.974169,48.09,0.83
2017-08-31,316.709991,21.169279,46.959998999999996,0.79
2017-09-01,319.950012,21.383896,47.84,0.79
2017-09-05,308.320007,21.286343,47.860001000000004,0.82
2017-09-06,317.880005,21.335119,47.349998,0.81
2017-09-07,317.25,21.461939,47.450001,0.8
2017-09-08,300.02999900000003,21.305853,46.91,0.82
2017-09-11,305.140015,21.344873,47.16,0.8
2017-09-12,308.829987,21.305853,47.48,0.81
2017-09-13,311.600006,21.344873,46.830002,0.81
2017-09-14,310.589996,21.900935999999998,48.43,0.89
2017-09-15,313.089996,21.822891000000002,50.450001,0.84
2017-09-18,301.869995,21.725336,48.540001000000004,0.83
2017-09-19,303.410004,22.008244,48.860001000000004,0.83
2017-09-20,312.390015,21.783869,48.849998,0.84
2017-09-21,313.22000099999997,21.471695,48.759997999999996,0.83
2017-09-22,314.309998,21.647292999999998,51.41,0.86
2017-09-25,320.829987,20.710772,46.880001,0.84
2017-09-26,319.209991,20.642483,46.169998,0.85
2017-09-27,313.850006,21.110743,47.049999,0.88
2017-09-28,316.52999900000003,20.964413,46.139998999999996,0.86
2017-09-29,307.829987,21.120499,45.880001,0.87
2017-10-02,301.809998,21.140009,47.18,0.84
2017-10-03,302.98999,21.286343,47.23,0.82
2017-10-04,306.809998,21.344873,47.650002,2.37
2017-10-05,310.350006,21.413162,47.93,1.8
2017-10-06,307.640015,21.393652,48.209998999999996,1.59
2017-10-09,303.920013,21.100986,46.91,1.81
2017-10-10,310.880005,21.422916,47.669998,1.7
2017-10-11,311.48999,21.325364999999998,47.200001,2.1
2017-10-12,314.170013,21.598516,47.110001000000004,1.99
2017-10-13,326.450012,21.832645,47.599998,2.11
2017-10-16,320.390015,21.988733,47.310001,2.25
2017-10-17,329.299988,22.086287,47.240002000000004,2.1
2017-10-18,318.23999,22.115553,46.939999,2.07
2017-10-19,325.269989,21.754602,47.639998999999996,2.35
2017-10-20,324.76001,21.969223,47.73,2.23
2017-10-23,320.450012,22.437483,48.919998,2.21
2017-10-24,324.299988,22.349684,48.610001000000004,2.14
2017-10-25,277.01001,22.369196,47.389998999999996,2.03
2017-10-26,281.519989,22.574057,47.919998,2.13
2017-10-27,276.119995,23.383759,57.669998,2.13
2017-10-30,268.700012,23.539845,60.43,2.27
2017-10-31,271.899994,23.393515,54.82,2.2
2017-11-01,270.200012,23.500823999999998,57.209998999999996,1.98
2017-11-02,279.459991,23.549601000000003,57.869999,1.95
2017-11-03,273.52999900000003,23.744711,59.869999,1.82
2017-11-06,275.769989,24.183704000000002,61.470001,1.75
2017-11-07,274.5,23.871531,60.959998999999996,1.64
2017-11-08,273.899994,24.056883,61.790001000000004,1.58
2017-11-09,275.0,23.754467,60.540001000000004,1.64
2017-11-10,279.450012,24.066639000000002,61.59,1.72
2017-11-13,277.5,24.251993,61.57,1.65
2017-11-14,280.899994,24.505634,61.279999,1.6
2017-11-15,285.450012,23.842264,60.599998,1.65
2017-11-16,283.700012,24.115416,60.349998,1.74
2017-11-17,289.839996,23.949574,60.18,1.83
2017-11-20,283.25,24.408079,61.060001,1.78
2017-11-21,279.51001,24.359301000000002,60.240002000000004,1.72
2017-11-22,281.269989,24.417832999999998,60.509997999999996,1.69
2017-11-24,279.309998,24.778783999999998,60.610001000000004,1.65
2017-11-27,274.519989,24.33979,61.650002,1.7
2017-11-28,285.859985,24.495878,62.130001,1.66
2017-11-29,301.98999,23.861774,60.02,1.59
2017-11-30,304.390015,23.969084,62.099998,1.58
2017-12-01,307.589996,23.617887,60.299999,1.6
2017-12-04,315.600006,22.759411,57.27,1.47
2017-12-05,315.559998,22.915497,61.209998999999996,1.37
2017-12-06,310.670013,22.895986999999998,63.240002000000004,1.26
2017-12-07,313.649994,23.266693,68.43,1.3
2017-12-08,315.899994,23.754467,70.019997,1.3
2017-12-11,313.390015,23.891041,70.050003,1.26
2017-12-12,318.380005,23.608133,68.910004,1.43
2017-12-13,319.700012,23.83251,68.480003,1.36
2017-12-14,314.019989,23.881285000000002,67.889999,1.33
2017-12-15,312.119995,23.930063,68.959999,1.3
2017-12-18,313.420013,24.281257999999998,70.629997,1.33
2017-12-19,313.170013,24.105660999999998,69.150002,1.3
2017-12-20,298.670013,24.203215,68.690002,1.32
2017-12-21,292.399994,24.583676999999998,69.110001,1.33
2017-12-22,295.230011,24.671476000000002,68.849998,1.39
2017-12-26,295.519989,24.517559,68.040001,1.36
2017-12-27,295.420013,24.875042,68.839996,1.82
2017-12-28,294.820007,25.053785,68.349998,1.57
2017-12-29,289.02999900000003,24.954483,67.519997,1.48
2018-01-02,292.950012,25.510574,70.43,1.35
2018-01-03,309.0,25.808477,69.800003,1.33
2018-01-04,307.109985,25.609876999999997,69.139999,1.26
2018-01-05,313.790009,25.729035999999997,69.16999799999999,1.32
2018-01-08,318.47000099999997,25.748898,69.620003,1.29
2018-01-09,319.369995,25.738968,70.019997,1.27
2018-01-10,321.799988,25.748898,69.639999,1.26
2018-01-11,325.5,26.384426,76.269997,1.25
2018-01-12,327.339996,26.414219,73.410004,1.25
2018-01-16,327.369995,25.748898,71.220001,1.24
2018-01-17,334.630005,25.798548,72.0,1.17
2018-01-18,337.52999900000003,25.798548,71.089996,1.15
2018-01-19,343.869995,25.788618,70.029999,1.14
2018-01-22,330.0,25.570154000000002,68.959999,1.15
2018-01-23,328.709991,25.391410999999998,68.480003,1.53
2018-01-24,329.52999900000003,25.023996,68.980003,1.39
2018-01-25,333.97000099999997,25.222599,70.440002,1.48
2018-01-26,330.230011,25.331831,70.559998,1.4
2018-01-29,332.329987,25.401342,68.349998,1.34
2018-01-30,322.079987,25.014067,67.089996,1.28
2018-01-31,324.76001,24.884974,67.16999799999999,1.31
2018-02-01,314.72000099999997,24.567209,67.550003,1.31
2018-02-02,311.640015,23.882026999999997,66.440002,1.28
2018-02-05,300.299988,23.028033999999998,63.5,1.2
2018-02-06,304.329987,23.266357,63.48,1.17
2018-02-07,272.209991,23.028033999999998,62.939999,1.13
2018-02-08,266.01001,22.342854,60.689999,1.12
2018-02-09,255.460007,22.243551,61.220001,1.16
2018-02-12,254.44999700000002,22.859222,62.52,1.21
2018-02-13,251.330002,23.355729999999998,64.220001,1.21
2018-02-14,289.910004,23.802585999999998,65.239998,1.16
2018-02-15,286.649994,24.448048,65.82,1.19
2018-02-16,305.630005,24.66651,65.849998,1.19
2018-02-20,317.570007,24.736021,66.58000200000001,1.17
2018-02-21,320.959991,24.875042,66.699997,1.2
2018-02-22,313.910004,24.726091,66.279999,1.18
2018-02-23,315.820007,24.736021,61.790001000000004,1.16
2018-02-26,311.890015,24.894903,65.099998,1.17
2018-02-27,319.149994,24.457975,63.48,1.15
2018-02-28,318.410004,24.100492000000003,62.849998,1.14
2018-03-01,313.26001,24.170002,62.09,1.13
2018-03-02,319.98999,24.140210999999997,64.33000200000001,1.1
2018-03-05,320.160004,24.477837,66.050003,1.1
2018-03-06,318.040009,24.716160000000002,67.449997,1.08
2018-03-07,319.950012,24.577139000000003,67.949997,1.09
2018-03-08,321.859985,24.706229999999998,67.690002,1.11
2018-03-09,322.160004,25.073647,67.900002,1.12
2018-03-12,323.76001,25.232529,70.050003,1.13
2018-03-13,326.799988,25.014067,69.150002,1.11
2018-03-14,319.660004,25.103437,69.519997,1.08
2018-03-15,318.910004,24.984276,68.739998,1.09
2018-03-16,320.200012,25.043855999999998,69.870003,1.1
2018-03-19,316.799988,25.083576,71.260002,1.08
2018-03-20,320.170013,25.441063,73.0,1.09
2018-03-21,334.519989,25.649595,73.870003,1.19
2018-03-22,336.709991,24.706229999999998,72.089996,1.11
2018-03-23,322.299988,24.467907,70.650002,1.11
2018-03-26,327.859985,25.490713,74.019997,1.09
2018-03-27,322.959991,24.845253,71.510002,1.05
2018-03-28,319.51001,24.100492000000003,69.32,1.06
2018-03-29,323.109985,24.388466,70.980003,0.98
2018-04-02,311.160004,24.189863,69.389999,1.0
2018-04-03,316.660004,24.239513,69.760002,0.97
2018-04-04,325.839996,24.170002,70.190002,0.89
2018-04-05,327.709991,24.795601,71.639999,0.9
2018-04-06,318.070007,24.209723,69.699997,0.88
2018-04-09,317.100006,24.438118,70.849998,0.85
2018-04-10,321.769989,24.884974,70.790001,0.79
2018-04-11,321.75,24.795601,71.25,0.86
2018-04-12,325.079987,24.755882,71.230003,0.88
2018-04-13,318.359985,24.517559,70.68,0.85
2018-04-16,326.600006,24.358677,70.120003,1.02
2018-04-17,334.609985,24.616858999999998,72.68,1.01
2018-04-18,339.359985,25.163017,77.58000200000001,1.04
2018-04-19,338.459991,25.113369,76.959999,0.98
2018-04-20,331.950012,25.123297,75.510002,0.98
2018-04-23,330.709991,24.964415,74.370003,0.96
2018-04-24,333.100006,24.706229999999998,74.07,0.96
2018-04-25,339.519989,24.497698,73.58000200000001,0.95
2018-04-26,422.5,24.716160000000002,75.08000200000001,0.92
2018-04-27,427.35000599999995,24.934626,77.949997,0.94
2018-04-30,423.329987,24.448048,70.910004,0.93
2018-05-01,426.01000999999997,24.179934,67.510002,0.93
2018-05-02,421.22000099999997,24.318954,68.019997,0.91
